1	0
0.999501589126174	0.0315685497648105
0.998006853331493	0.0631056313126737
0.995517282601106	0.0945798077948449
0.992035358593258	0.125959705067718
0.987564552165524	0.157214042967251
0.982109319914980	0.188311666489718
0.975675099735774	0.219221576847691
0.968268305398507	0.249912962370308
0.959896320156857	0.280355229217014
0.950567489387783	0.310518031874169
0.940291112272676	0.340371303404113
0.929077432527731	0.369885285416547
0.916937628192789	0.399030557732341
0.903883800488824	0.427778067710210
0.889928961755180	0.456099159207016
0.875087022478594	0.483965601142839
0.859372777426912	0.511349615642327
0.842801890901351	0.538223905724289
0.825390881121976	0.564561682511918
0.807157103761985	0.590336691936528
0.788118734647192	0.615523240908179
0.768294751637971	0.640096222927107
0.747704915711709	0.664031143110431
0.726369751264639	0.687304142609184
0.704310525652672	0.709892022391333
0.681549227991634	0.731772266367077
0.658108547238038	0.752923063833377
0.634011849572239	0.773323331215339
0.609283155106517	0.792952733082779
0.583947113941306	0.811791702421021
0.558028981593440	0.829821460135726
0.531554593820901	0.847024033772299
0.504550340869178	0.863382275431223
0.477043141164890	0.878879878861460
0.449060414482920	0.893501395714874
0.420630054613784	0.907232250945481
0.391780401558493	0.920058757338175
0.362540213278625	0.931968129152435
0.332938637029761	0.942948494867437
0.303005180306873	0.952988909015839
0.272769681430603	0.962079363094463
0.242262279803783	0.970210795540986
0.211513385867819	0.977375100766707
0.180553650788902	0.983565137236370
0.149413935904261	0.988774734587003
0.118125281958908	0.992998699778670
0.0867188781635507	0.996232822271007
0.0552260311045082	0.998473878220379
0.0236781335366241	0.999719633693478
-0.00789336690971331	0.999968846894156
-0.0394569990762527	0.999221269401276
-0.0709812996480160	0.997477646416339
-0.102434844516613	0.994739716020657
-0.133786280104479	0.991010207442792
-0.165004354618799	0.986292838338003
-0.196057949203978	0.980592311082404
-0.226916108961590	0.973914308085538
-0.257548073806897	0.966265486126022
-0.287923309131166	0.957653469715930
-0.318011536239238	0.948086843500510
-0.347782762531982	0.937575143700825
-0.377207311403576	0.926128848607841
-0.406255851823789	0.913759368137437
-0.434899427575793	0.900479032456752
-0.463109486120348	0.886301079693209
-0.490857907057594	0.871239642738460
-0.518117030158077	0.855309735160412
-0.544859682935071	0.838527236237377
-0.571059207730695	0.820908875129263
-0.596689488288856	0.802472214201578
-0.621724975788495	0.783235631518891
-0.646140714311210	0.763218302525169
-0.669912365717855	0.742440180929283
-0.693016233909332	0.720921978814716
